Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-01-03 00:00:00-05:00,32.571694780464284,33.79313333473169,32.571694780464284,32.85356521606445,2645000,0.0,0.0
2000-01-04 00:00:00-05:00,32.19587277990627,32.79093268537146,31.444218162476545,31.820045471191406,3701000,0.0,0.0
2000-01-05 00:00:00-05:00,31.632132015839957,32.728295006487876,31.569494130660075,32.22719192504883,3411000,0.0,0.0
2000-01-06 00:00:00-05:00,32.5716846095041,33.166744232177734,32.22717640690358,33.166744232177734,2460100,0.0,0.0
2000-01-07 00:00:00-05:00,34.07501365641491,35.609642028808594,33.82446208541186,35.609642028808594,5863300,0.0,0.0
2000-01-10 00:00:00-05:00,35.60962003305418,35.60962003305418,34.04367368155663,34.137630462646484,2830500,0.0,0.0
2000-01-11 00:00:00-05:00,33.57390316037366,34.764022861954075,33.57390316037366,34.325557708740234,3309700,0.0,0.0
2000-01-12 00:00:00-05:00,33.88708549782082,34.23159376073767,33.54257723490397,33.82444763183594,3573600,0.0,0.0
2000-01-13 00:00:00-05:00,32.9475284708697,34.262924094231415,32.88489058404295,33.41731262207031,3639400,0.0,0.0
2000-01-14 00:00:00-05:00,34.54478341859083,34.701378085039565,34.07499941924463,34.23159408569336,3750300,0.0,0.0
2000-01-18 00:00:00-05:00,34.76402038319197,34.76402038319197,33.323349268212844,33.73049545288086,2082900,0.0,0.0
2000-01-19 00:00:00-05:00,33.07281077479964,34.075017161914786,32.94753497641025,33.94974136352539,2193700,0.0,0.0
2000-01-20 00:00:00-05:00,33.918411426249655,34.20028188131544,32.85356748489002,33.46428680419922,2136400,0.0,0.0
2000-01-21 00:00:00-05:00,32.63432854759187,32.88488001436801,32.133225614039596,32.446414947509766,4051000,0.0,0.0
2000-01-24 00:00:00-05:00,32.38378088814872,32.477737699236194,30.84915297372001,31.131023406982422,4206900,0.0,0.0
2000-01-25 00:00:00-05:00,31.256296427582306,31.69476150772875,30.943107084620557,31.224977493286133,3148700,0.0,0.0
2000-01-26 00:00:00-05:00,31.5381898120105,31.757422511796076,31.131043369551577,31.444232940673828,2233100,0.0,0.0
2000-01-27 00:00:00-05:00,31.06838027419747,32.2584996798623,30.817828820373297,32.19586181640625,3052200,0.0,0.0
