Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-01-03 00:00:00-05:00,22.784387925929643,22.837581052018702,22.075147326959122,22.252456665039062,2089500,0.0,0.0
2000-01-04 00:00:00-05:00,21.525481897622917,22.23472235792371,21.2417831161825,22.163799285888672,2073000,0.0,0.0
2000-01-05 00:00:00-05:00,22.110608885132606,22.589346985115547,22.075145721435547,22.075145721435547,1556700,0.0,0.0
2000-01-06 00:00:00-05:00,22.075152430041083,23.759602894470223,22.075152430041083,23.139015197753906,2016900,0.0,0.0
2000-01-07 00:00:00-05:00,23.83052419250757,24.220606095584504,23.52909534892692,24.149682998657227,1743300,0.0,0.0
2000-01-10 00:00:00-05:00,24.09648787230489,24.291530431045327,23.936908482422076,24.007831573486328,2408400,0.0,0.0
2000-01-11 00:00:00-05:00,23.830531801281573,23.830531801281573,23.351793439202254,23.387256622314453,1678500,0.0,0.0
2000-01-12 00:00:00-05:00,23.298584694114748,23.422700881958008,23.227661622011475,23.422700881958008,1857900,0.0,0.0
2000-01-13 00:00:00-05:00,23.263126361768233,24.078756470122315,23.19220327494863,23.865983963012695,1845300,0.0,0.0
2000-01-14 00:00:00-05:00,23.44044332273256,23.67094583289568,22.7311993355898,22.873048782348633,1855800,0.0,0.0
2000-01-18 00:00:00-05:00,22.341113807152556,22.7666588320507,22.128341294703485,22.412036895751953,1778400,0.0,0.0
2000-01-19 00:00:00-05:00,22.48296275381371,22.766658348840895,21.79145210303116,21.968761444091797,2131500,0.0,0.0
2000-01-20 00:00:00-05:00,22.02195290459527,22.163802314700018,21.454558510826843,21.543214797973633,1741500,0.0,0.0
2000-01-21 00:00:00-05:00,21.596404448802687,21.596404448802687,20.763044574226623,21.15312957763672,2500200,0.0,0.0
2000-01-24 00:00:00-05:00,21.135398670195773,21.135398670195773,20.355235071956425,20.408428192138672,1619400,0.0,0.0
2000-01-25 00:00:00-05:00,20.63894098529634,20.70986409890476,20.213395810341776,20.284318923950195,1553700,0.0,0.0
2000-01-26 00:00:00-05:00,20.780784522456276,20.993557049148144,20.390699392420444,20.638935089111328,2623200,0.0,0.0
2000-01-27 00:00:00-05:00,20.70985709661288,20.922629612148803,20.284312065541034,20.550277709960938,1484400,0.0,0.0
2000-01-28 00:00:00-05:00,20.42616544028585,20.81624737862968,20.39070226529039,20.585744857788086,2543700,0.0,0.0
2000-01-31 00:00:00-05:00,20.42616296290153,20.56801239902762,19.94742476845852,20.355239868164062,1296000,0.0,0.0
2000-02-01 00:00:00-05:00,20.42615873525384,20.674394385433825,20.37296561354745,20.390695571899414,1221000,0.0,0.0
2000-02-02 00:00:00-05:00,20.70985967537715,21.064481660977727,20.60347340436211,20.922632217407227,3341700,0.0,0.0
2000-02-03 00:00:00-05:00,20.993559451202774,21.4368345169794,20.745323726109095,21.224061965942383,3161400,0.0,0.0
2000-02-04 00:00:00-05:00,21.436833499520894,21.578682942363447,21.34817719191288,21.525489807128906,2310000,0.0,0.0
2000-02-07 00:00:00-05:00,21.631868362426758,21.66732827550186,21.294976461662177,21.631868362426758,2143200,0.0,0.0
2000-02-08 00:00:00-05:00,20.922630482092007,21.490024962663174,20.6034716955178,21.206329345703125,3466800,0.0,0.0
2000-02-09 00:00:00-05:00,21.56094947886292,21.98649455572634,21.17086757395521,21.844648361206055,5363100,0.0,0.0
2000-02-10 00:00:00-05:00,22.128336034211415,22.482957886207146,22.07514291874456,22.376571655273438,3891000,0.0,0.0
2000-02-11 00:00:00-05:00,22.624817048060923,22.802129699409985,22.553893935512487,22.660280227661133,3099600,0.0,0.0
2000-02-14 00:00:00-05:00,22.731192617442,22.731192617442,22.482960217292778,22.67799949645996,1349700,0.0,0.0
2000-02-15 00:00:00-05:00,22.695732988491457,22.713462946826404,22.270188015248806,22.500690460205078,3453000,0.0,0.0
2000-02-16 00:00:00-05:00,22.447497226917637,22.677999670727612,22.341110984136037,22.358840942382812,3711900,0.0,0.0
2000-02-17 00:00:00-05:00,22.447505851961534,22.660278419278704,22.305656391532843,22.553892135620117,2412300,0.0,0.0
2000-02-18 00:00:00-05:00,22.128343996897907,22.41203963258976,21.809185189250343,21.844648361206055,2943600,0.0,0.0
2000-02-22 00:00:00-05:00,21.84464340536496,21.98648956770495,21.34817209722335,21.50775146484375,2627400,0.0,0.0
2000-02-23 00:00:00-05:00,21.419095867271245,21.70279140472412,21.099937170142947,21.277246475219727,3460800,0.0,0.0
2000-02-24 00:00:00-05:00,21.277248501568547,21.277248501568547,20.709854125976562,20.709854125976562,2919300,0.0,0.0
2000-02-25 00:00:00-05:00,20.78078662295684,21.13540537218705,20.35524152655944,20.426164627075195,2472600,0.0,0.0
