Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-01-03 00:00:00-05:00,24.36777641167075,24.53131853523901,23.9589211027501,24.12246322631836,4642400,0.0,0.0
2000-01-04 00:00:00-05:00,23.84442817854428,23.958907600526317,23.222968459213224,23.239322662353516,7822200,0.0,0.0
2000-01-05 00:00:00-05:00,23.239325140844148,23.762659697147463,23.141199911537274,23.484638214111328,8229600,0.0,0.0
2000-01-06 00:00:00-05:00,23.631833312802826,24.58037748729595,23.582770683087666,24.220584869384766,5356400,0.0,0.0
2000-01-07 00:00:00-05:00,24.62944214825803,25.365381654680082,24.498608458227444,25.25090217590332,9863800,0.0,0.0
2000-01-10 00:00:00-05:00,25.299963538591253,25.365380380319994,24.613086700439453,24.613086700439453,4928600,0.0,0.0
2000-01-11 00:00:00-05:00,24.335048993849593,24.84202918122146,24.318694794256952,24.694841384887695,6153000,0.0,0.0
2000-01-12 00:00:00-05:00,24.56402569021133,24.87475570892905,24.38412936358528,24.465900421142578,5163200,0.0,0.0
2000-01-13 00:00:00-05:00,24.580386874187425,25.120076007153614,24.351427848080554,24.433198928833008,4659200,0.0,0.0
2000-01-14 00:00:00-05:00,24.580374259007144,24.694853713307243,24.285998519378314,24.514957427978516,5404800,0.0,0.0
2000-01-18 00:00:00-05:00,24.07339567358081,24.35141722687624,23.828082538320135,23.89349937438965,4870000,0.0,0.0
2000-01-19 00:00:00-05:00,23.81171776327885,24.089739193207244,23.713592552715888,23.97525978088379,5507400,0.0,0.0
2000-01-20 00:00:00-05:00,24.13880264313346,24.155156845466205,23.56640556148734,24.057031631469727,4823400,0.0,0.0
2000-01-21 00:00:00-05:00,24.007983232904046,24.007983232904046,23.451940024512535,23.517356872558594,8538000,0.0,0.0
2000-01-24 00:00:00-05:00,23.58276631281926,23.599120519693617,21.865574591012034,21.898283004760742,11304200,0.0,0.0
2000-01-25 00:00:00-05:00,21.947342134291123,22.74869814366539,21.865571112926403,22.3071346282959,12956800,0.0,0.0
2000-01-26 00:00:00-05:00,22.568803404619594,22.732345458276257,21.734738930970607,21.849218368530273,9491400,0.0,0.0
2000-01-27 00:00:00-05:00,21.914651171761268,21.963713823638344,21.06423187255859,21.064231872558594,12406600,0.0,0.0
2000-01-28 00:00:00-05:00,21.162349012476454,22.29078957032875,21.162349012476454,22.11089324951172,12340000,0.0,0.0
2000-01-31 00:00:00-05:00,22.290789732313193,22.69964500986846,21.669329710429185,22.51974868774414,9055200,0.0,0.0
2000-02-01 00:00:00-05:00,22.356191844560687,22.372546044885894,22.07817043903213,22.192649841308594,6079200,0.0,0.0
2000-02-02 00:00:00-05:00,22.37255597987252,22.58516067851166,22.225368111583883,22.339847564697266,5791600,0.0,0.0
2000-02-03 00:00:00-05:00,22.24172307420117,22.24172307420117,21.42401266706142,21.800159454345703,10237200,0.0,0.0
2000-02-04 00:00:00-05:00,21.75109873442164,21.881932411019662,21.407660333351824,21.489431381225586,6906000,0.0,0.0
2000-02-07 00:00:00-05:00,21.34223293910462,21.45671234950595,21.195045125731486,21.309524536132812,5822000,0.0,0.0
2000-02-08 00:00:00-05:00,21.571203034249137,21.718390924551066,21.260473043611736,21.47307777404785,6125400,0.0,0.0
2000-02-09 00:00:00-05:00,21.473086442053315,21.489440658688544,20.851626209914684,20.93339729309082,12422600,0.0,0.0
2000-02-10 00:00:00-05:00,20.88431751728058,21.031505346298218,20.27921199798584,20.410045623779297,11344800,0.0,0.0
2000-02-11 00:00:00-05:00,20.41793065844667,20.59847506137506,19.94194995981729,20.335865020751953,10233200,0.14,0.0
2000-02-14 00:00:00-05:00,20.20455694275394,20.549232568909773,20.13890444253378,20.385101318359375,7373000,0.0,0.0
2000-02-15 00:00:00-05:00,20.401518629485487,21.074456894818475,20.35227924421722,20.926738739013672,9863400,0.0,0.0
2000-02-16 00:00:00-05:00,21.074446514610585,21.172925236641476,20.729770987502466,20.95955467224121,9247200,0.0,0.0
2000-02-17 00:00:00-05:00,21.2549947770261,21.30423414716593,20.680535458728095,20.795427322387695,5774400,0.0,0.0
2000-02-18 00:00:00-05:00,20.614888188914005,20.729780081686613,20.188146872901452,20.335865020751953,8246200,0.0,0.0
2000-02-22 00:00:00-05:00,20.483587122494164,20.762610344515316,20.15532450835163,20.64771842956543,7307400,0.0,0.0
2000-02-23 00:00:00-05:00,20.516406139129487,20.565645513863398,19.991186141967773,19.991186141967773,8293200,0.0,0.0
2000-02-24 00:00:00-05:00,19.695753323829777,19.761405834909212,18.907923190876588,19.367490768432617,18512800,0.0,0.0
2000-02-25 00:00:00-05:00,19.055642813444138,19.072055942482418,18.464770168066025,18.90792465209961,13221400,0.0,0.0
2000-02-28 00:00:00-05:00,18.907923747583766,19.15412067138043,18.399116771737326,19.104881286621094,13537800,0.0,0.0
2000-02-29 00:00:00-05:00,19.236187232865227,19.285426619980072,18.71096710364024,18.90792465209961,10183200,0.0,0.0
2000-03-01 00:00:00-05:00,18.973576144424776,19.269012451171875,18.661726709525063,19.269012451171875,9397200,0.0,0.0
2000-03-02 00:00:00-05:00,19.170531734760985,19.679338655803445,19.07205297584954,19.351076126098633,6793000,0.0,0.0
2000-03-03 00:00:00-05:00,19.498795450950155,19.498795450950155,18.973575371463284,19.301837921142578,5794600,0.0,0.0
2000-03-06 00:00:00-05:00,19.154119532159033,19.154119532159033,18.448355059251718,18.514007568359375,7631400,0.0,0.0
2000-03-07 00:00:00-05:00,18.514014599097035,18.514014599097035,17.365095253408388,17.988794326782227,16526400,0.0,0.0
2000-03-08 00:00:00-05:00,17.775413848984407,18.842266942413758,17.660521977384324,18.645309448242188,12836800,0.0,0.0
2000-03-09 00:00:00-05:00,18.645314079671714,19.170534194592044,18.366290893620288,19.088468551635742,9665400,0.0,0.0
2000-03-10 00:00:00-05:00,19.08847243361162,19.36749567640732,18.349881496799476,18.612491607666016,8722200,0.0,0.0
2000-03-13 00:00:00-05:00,18.284215525218418,18.79302224091121,18.20214992591313,18.382694244384766,5762600,0.0,0.0
2000-03-14 00:00:00-05:00,18.85868436282443,19.59727513421442,18.84227123457132,19.104881286621094,10342200,0.0,0.0
2000-03-15 00:00:00-05:00,18.973571219548862,20.532817989321476,18.858679352302456,20.20455551147461,12020200,0.0,0.0
2000-03-16 00:00:00-05:00,20.975967792579695,21.14009899596451,20.729770987502466,20.95955467224121,15359000,0.0,0.0
2000-03-17 00:00:00-05:00,20.82826075287944,20.992392043288262,20.532824430143563,20.89391326904297,11004200,0.0,0.0
2000-03-20 00:00:00-05:00,20.926739194432614,20.9923917095524,20.631302876393566,20.82826042175293,6755200,0.0,0.0
